Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1346576,11-Mar-19,Pennsylvania,Philadelphia,2000 block of Glendale Ave,0,1,N/A
1342013,7-Mar-19,Wisconsin,Kenosha,4900 block of 38th Ave,0,1,N/A
1341250,5-Mar-19,North Carolina,Lumberton,800 block of E 8th St,0,1,N/A
1340480,4-Mar-19,Ohio,Akron,800 block of Eller Ave,0,1,N/A
1331029,19-Feb-19,Louisiana,Shreveport,904 Bartlett Dr,0,1,N/A
1330716,19-Feb-19,Oklahoma,Mcalester,Edgewood Dr,0,2,N/A
1330843,19-Feb-19,Maine,Pleasant Ridge Plantation,N/A,0,1,N/A
1329452,18-Feb-19,Pennsylvania,Philadelphia,Whitby Ave and S 56th St,0,1,N/A
1329792,18-Feb-19,Tennessee,Jackson,200 block of Rhea St,0,1,N/A
1329969,18-Feb-19,Pennsylvania,Philadelphia,2000 block of Glendale Ave,0,1,N/A
1329075,17-Feb-19,Louisiana,New Orleans,Tulane Ave and Elk Pl,1,5,N/A
1328405,16-Feb-19,North Carolina,Garner,Powell Dr,0,1,N/A
1498909,11-Feb-19,Wisconsin,Grant (county),N/A,0,1,N/A
1325217,11-Feb-19,Florida,Defuniak Springs,Josephene St,0,2,N/A
1324928,11-Feb-19,North Carolina,Wilson,Nash St N and Warren St W,0,1,N/A
1324903,11-Feb-19,Texas,San Antonio,Apple Valley Dr,0,1,N/A
1325706,9-Feb-19,Ohio,Ashtabula,N/A,0,1,N/A
1323045,8-Feb-19,Ohio,Cincinnati,3490 Verbena Dr,0,1,N/A
1322847,6-Feb-19,Delaware,Wilmington,50 block of Jensen Dr,0,1,N/A
1316829,31-Jan-19,Florida,North Fort Myers,6750 Golden Rd,0,1,N/A
1316853,31-Jan-19,Tennessee,Memphis,1111 N Manassas St,0,1,N/A
1317106,31-Jan-19,Utah,Midvale,7852 S Pioneer St,0,1,N/A
1316843,30-Jan-19,Florida,Brooksville,Sun Rd,0,1,N/A
1316300,29-Jan-19,Louisiana,Bossier City,Montgomery Ln,0,1,N/A
1309330,23-Jan-19,Maryland,Hyattsville (Landover),6703 Dorman St,0,1,N/A
1309186,22-Jan-19,Florida,Miami (Cutler Bay),SW 215th St and 90th Ct,0,1,N/A
1498906,19-Jan-19,Wisconsin,Taylor (county),N/A,0,1,N/A
1304662,18-Jan-19,South Carolina,Greer,Chandler Rd,0,1,N/A
1305162,17-Jan-19,Massachusetts,Weymouth,512 Main St,0,2,N/A
1303236,16-Jan-19,Oklahoma,Oklahoma City (Midwest City),SE 29th St and Midwest Blvd,0,1,N/A
1301151,14-Jan-19,Illinois,Chicago,7500 block of N Clark St,0,1,N/A
1300691,13-Jan-19,Louisiana,Jennings,J B Farm Rd,0,1,N/A
1301928,13-Jan-19,Texas,Victoria,1400 block of East Power Ave,0,1,N/A
1296873,9-Jan-19,Louisiana,New Orleans,2600 block of Dumaine St,1,2,N/A
1297048,9-Jan-19,Florida,Parrish,4727 100th Dr E,0,1,N/A
1294857,5-Jan-19,Ohio,Akron,1000 block of Burkhardt Ave,1,0,N/A
1289949,1-Jan-19,Louisiana,Shreveport,9000 block of Kingston Rd,0,1,N/A
1286834,28-Dec-18,Louisiana,Shreveport,800 block of Pine Tree Ave,0,1,N/A
1287440,28-Dec-18,Florida,Jacksonville,3109 W 15th St,0,2,N/A
1284859,25-Dec-18,Pennsylvania,Mars,400 block of Conrad Dr,0,1,N/A
1296918,14-Dec-18,Montana,Colstrip,N/A,0,1,N/A
1276534,12-Dec-18,Michigan,Battle Creek,Meachem Ave and W Rittenhouse Ave,0,1,N/A
1273244,7-Dec-18,New Mexico,Rio Rancho,23rd Ave,0,1,N/A
1269563,4-Dec-18,Kansas,Riley,7500 block of Crooked Creek Rd,0,1,N/A
1269546,4-Dec-18,Texas,Humble,4000 block of Wintergreen Dr,0,1,N/A
1269843,4-Dec-18,Florida,Palmetto,1200 17th St W,0,1,N/A
1268964,3-Dec-18,Texas,San Antonio,4100 block of Sunrise Crest,0,1,N/A
1268594,30-Nov-18,Ohio,Marion,800 block of Davids St,0,1,N/A
1262954,25-Nov-18,Pennsylvania,Philadelphia,60th St and Ludlow St,0,3,N/A
1264521,24-Nov-18,Tennessee,Knoxville,Cunningham Rd,0,1,N/A
1259204,19-Nov-18,Florida,Ocala,Teak Loop,0,1,N/A
1563877,18-Nov-18,Wisconsin,Colfax,N/A,0,1,N/A
1270567,17-Nov-18,Oklahoma,Eufaula,N/A,0,1,N/A
1259553,17-Nov-18,Wyoming,Gillette,N/A,0,1,N/A
1257822,17-Nov-18,Florida,Deland,900 block of Sherwood Dr,0,1,N/A
1255672,14-Nov-18,Missouri,Fulton,State Rd F,0,1,N/A
1251802,10-Nov-18,Ohio,Akron,180 E Exchange St,0,1,N/A
1257623,4-Nov-18,New Jersey,Atlantic City,1400 block of Adams Ct,0,1,N/A
1250685,3-Nov-18,Washington,Aberdeen,1100 block of Arthur St,0,1,N/A
1244983,30-Oct-18,Illinois,Rockford,2200 block of 18th Ave,0,1,N/A
1243793,29-Oct-18,Minnesota,Morgan,N/A,0,1,N/A
1243526,29-Oct-18,Indiana,Indianapolis,10900 block of Cedar Pine Dr,0,1,N/A
1241658,26-Oct-18,Texas,Brazoria,1000 block of County Rd 678,0,1,N/A
1240176,18-Oct-18,Wisconsin,Milwaukee,3600 block of N 11th St,0,0,N/A
1233983,13-Oct-18,Florida,Bradenton,N/A,0,1,N/A
1232306,13-Oct-18,Indiana,Indianapolis,4000 block of Moline Dr,0,1,N/A
1230462,10-Oct-18,Tennessee,Memphis,Channel 3 Dr,0,1,N/A
1226614,4-Oct-18,Tennessee,Henderson,Cedarhurst Dr,0,1,N/A
1225655,4-Oct-18,Texas,Houston,Southminster Dr and Ashcroft Dr,0,1,N/A
1226937,4-Oct-18,Texas,Houston,Southminster Dr,0,1,N/A
1223482,30-Sep-18,Wisconsin,Polk (county),N/A,0,1,N/A
1221460,30-Sep-18,Ohio,Toledo,3800 block of Hoiles Ave,0,1,N/A
1220061,28-Sep-18,Georgia,Macon,Hillcrest Ave,0,1,N/A
1219930,28-Sep-18,Illinois,Rockford,1000 block of Lincoln Ave,0,1,N/A
1218628,25-Sep-18,Illinois,Springfield,N/A,0,1,N/A
1213533,19-Sep-18,Wisconsin,Madison (Monona),Pflaum Rd and Monona Dr,0,1,N/A
1212421,17-Sep-18,Florida,Palm Bay,Emerald Rd,0,1,N/A
1207857,10-Sep-18,California,Los Angeles,Langdon Ave and Roscoe Blvd,0,1,N/A
1208363,8-Sep-18,Arkansas,North Little Rock,Poe St,0,1,N/A
1204118,5-Sep-18,Rhode Island,Providence,41 Fricker Street,1,1,N/A
1203489,3-Sep-18,Tennessee,Whitwell,N Pine St,0,2,N/A
1563922,2-Sep-18,Wisconsin,Waukesha (county),N/A,0,1,N/A
1200616,31-Aug-18,Alabama,Montgomery,3500 block of Princeton Rd,0,2,N/A
1200236,29-Aug-18,South Carolina,Seneca,Carradine Rd and Shiloh Rd,0,1,N/A
1198359,27-Aug-18,Virginia,Norfolk,100 block of Glendale Ave,0,1,N/A
1554672,22-Aug-18,New Jersey,Camden,2nd St,0,1,N/A
1194470,21-Aug-18,Tennessee,Covington,Holmes Rd,0,1,N/A
1190676,16-Aug-18,California,Stockton,600 block of Astor Drive,0,1,N/A
1187413,13-Aug-18,Texas,Nome,US-90 and TX-326,0,1,N/A
1184094,10-Aug-18,Texas,San Antonio,700 block of G St,0,1,N/A
1185673,9-Aug-18,North Dakota,Williston,2300 block of 17th Ave W,0,1,N/A
1182783,8-Aug-18,Texas,San Antonio,2300 block of W Salinas,0,1,N/A
1182391,8-Aug-18,North Carolina,Forest City,175 Lakeview Dr,1,1,N/A
1179175,3-Aug-18,Indiana,Indianapolis,2400 block of Coyner Ave,0,1,N/A
1176458,31-Jul-18,Texas,Tomball,19435 Ambrosia Falls Dr,0,1,N/A
1175622,30-Jul-18,Wisconsin,Milwaukee,Burleigh and Holton,0,2,N/A
1173238,26-Jul-18,Florida,Eustis,40000 block of Sunset Pl,0,1,N/A
1173339,25-Jul-18,Missouri,Saint Louis,11100 block of Mammoth Dr,0,1,N/A
1171657,25-Jul-18,Virginia,Chesapeake,900 block of Paramont Ave,0,1,N/A
1170837,24-Jul-18,Virginia,Lynchburg,1800 block of Rivermont Ave,0,1,N/A
1169996,22-Jul-18,Virginia,Roanoke (Hollins),5700 block of Oakland Blvd,0,1,N/A
1170555,22-Jul-18,Maryland,Hagerstown,17000 block of Hillsdale Ct,0,1,N/A
1169535,22-Jul-18,Ohio,Cleveland,3300 block of E 66th St,0,1,N/A
1167394,19-Jul-18,Vermont,Wells River,3334 US 302,0,1,N/A
1166751,18-Jul-18,Louisiana,New Orleans,2400 block of Urquhart St,0,1,N/A
1166676,18-Jul-18,Texas,Premont,CR 418,0,1,N/A
1168998,15-Jul-18,Georgia,Lindale,128 Doyle Rd,0,2,N/A
1164507,14-Jul-18,Florida,Lake Wales,Oleander Rd,0,2,N/A
1162903,13-Jul-18,North Carolina,Charlotte,1500 block of Burton Rd,0,1,N/A
1162225,12-Jul-18,Georgia,Macon,4500 block of Ayers Rd,0,1,N/A
1161671,11-Jul-18,Louisiana,New Orleans,2500 block of St Roch Ave,0,1,N/A
1162329,11-Jul-18,Louisiana,Lake Charles,Shattuck St,0,1,N/A
1162122,11-Jul-18,Oregon,Umatilla,Chenowith Ave,0,1,N/A
1162324,9-Jul-18,South Carolina,Mount Pleasant,8400 block of North Highway 17,0,1,N/A
1160700,9-Jul-18,Texas,San Antonio,400 block of Chalmers,0,1,N/A
1160073,8-Jul-18,Iowa,Waterloo,80 block of Ricker St,0,1,N/A
1160824,7-Jul-18,Kentucky,Shelbyville,N/A,0,1,N/A
1161877,6-Jul-18,Ohio,Cleveland,Nathaniel Rd and St Clair Ave,0,1,N/A
1156880,5-Jul-18,Oklahoma,Tulsa,5600 block of N Garrison Ct,0,1,N/A
1156214,4-Jul-18,Tennessee,Morristown,807 Cleveland Ave,0,1,N/A
1157201,4-Jul-18,Connecticut,Hartford,1620 Main St,0,1,N/A
1155095,3-Jul-18,Georgia,Roswell,1275 Upper Hembree Rd,1,1,N/A
1153995,1-Jul-18,Utah,Tooele,684 American Way,0,1,N/A
1154832,1-Jul-18,Wisconsin,Racine,N/A,0,1,N/A
1153448,30-Jun-18,Tennessee,Nashville,N/A,0,1,N/A
1155931,30-Jun-18,Ohio,Shadyside,200 W 36th St,0,1,N/A
1151098,26-Jun-18,Nevada,Las Vegas,7900 block of Terrace Way,0,1,N/A
1151126,26-Jun-18,Colorado,Colorado Springs,3800 block of Surrey Ln,0,1,N/A
1148977,24-Jun-18,Oklahoma,Oklahoma City,2500 block of NW 41st St,0,1,N/A
1149704,22-Jun-18,Idaho,Cataldo,S Robinson Creek Rd,0,1,N/A
1144757,18-Jun-18,Illinois,Mount Vernon,1100 block of S 24th St,0,1,N/A
1143564,18-Jun-18,Ohio,Cleveland,2710 block of Cedar Ave,0,1,N/A
1143479,17-Jun-18,Tennessee,Knoxville,7000 block of Hammer Rd,0,1,N/A
1143348,16-Jun-18,New Hampshire,Litchfield,200 block of Charles Bancroft Hwy,0,1,N/A
1142041,15-Jun-18,California,Mammoth Lakes,Antelope Springs Rd,0,1,N/A
1139664,12-Jun-18,Georgia,Dallas,216 Recreation Dr,0,1,N/A
1140393,12-Jun-18,Illinois,Chicago,4700 block of W Cermak Rd,0,0,N/A
1139790,12-Jun-18,Virginia,Henrico,Craighill Rd,0,1,N/A
1138094,10-Jun-18,Alabama,Birmingham (Homewood),900 block of Mansard Drive,0,1,N/A
1135232,7-Jun-18,Florida,Orlando,S Orange Ave,0,1,N/A
1135001,6-Jun-18,Georgia,Albany,2719 Pointe N Blvd,0,1,N/A
1134409,5-Jun-18,Washington,Everett,17 W Casino Rd,0,1,N/A
1134510,5-Jun-18,Texas,Borger,TX-207 and Franklin St,1,1,N/A
1134152,5-Jun-18,Massachusetts,Lynn,48 Brimblecom St,0,1,N/A
1133726,4-Jun-18,Washington,Yakima,6900 block of Ahtanum Rd,0,1,N/A
1133984,2-Jun-18,Mississippi,Meridian,2100 block of 43rd Ave,0,1,N/A
1131174,1-Jun-18,Louisiana,Plaquemine,Sherburne St,0,1,N/A
1130418,31-May-18,North Carolina,Greenville,3000 S Memorial Dr,0,1,N/A
1131262,31-May-18,Indiana,South Bend,500 block of Carroll St,0,1,N/A
1127839,28-May-18,Louisiana,Shreveport,3700 block of Hardy St,0,0,N/A
1125912,26-May-18,West Virginia,Charleston,1300 block of Stuart St,0,1,N/A
1125791,25-May-18,Florida,Bradenton,600 block of 64th Ave E,0,1,N/A
1125050,25-May-18,South Carolina,Mc Bee (Mcbee),Union Hill School Rd,0,1,N/A
1124799,24-May-18,Ohio,Minford,Warren Hill Rd,0,1,N/A
1125267,24-May-18,Louisiana,Monroe,1101 Richwood Rd,0,1,N/A
1121523,20-May-18,Minnesota,Brainerd,1400 block of Norwood St,0,1,N/A
1120606,19-May-18,Louisiana,Shreveport,3900 block of Velva St,0,1,N/A
1116415,15-May-18,Iowa,Stuart,600 block of SW 7th St,0,1,N/A
1117413,15-May-18,Indiana,Gary,Indian Boundary and N Wells St,0,1,N/A
1113987,11-May-18,Massachusetts,Lawrence,Center St,0,1,N/A
1110199,5-May-18,Virginia,Fredericksburg,2352 Cowan Blvd,0,1,N/A
1109114,4-May-18,Mississippi,Meridian,2015 Mosby Rd,0,1,N/A
1105206,29-Apr-18,California,Morgan Hill,100 Cochrane Rd,0,1,N/A
1104230,29-Apr-18,Florida,Jacksonville,Playschool Ln,0,1,N/A
1101913,27-Apr-18,North Carolina,Lumberton,300 Pearl St,0,1,N/A
1102793,27-Apr-18,North Carolina,Lumberton,Pearl St,0,1,N/A
1097448,22-Apr-18,Alaska,Anchorage,8800 block of McClellan Cir,0,1,N/A
1099398,22-Apr-18,Florida,Ocala,1240 SE Highway 484,0,3,N/A
1095869,19-Apr-18,Tennessee,Memphis,3347 Dawn Dr,0,1,N/A
1093177,16-Apr-18,Kansas,Wichita,800 block of N Battin St,0,1,N/A
1092432,15-Apr-18,Indiana,Fort Wayne,2700 block of Chestnut St,1,1,N/A
1089664,9-Apr-18,Texas,Stephenville,N Dale St,0,1,N/A
1086292,6-Apr-18,District of Columbia,Washington,707 7th St NW,0,1,N/A
1088591,1-Apr-18,Louisiana,Eunice,N/A,0,1,N/A
1081953,30-Mar-18,California,Montgomery Creek,Hwy 299 and Big Bend Rd,0,1,N/A
1078770,27-Mar-18,South Carolina,Clio,Woods Ave,0,1,N/A
1077883,25-Mar-18,Alabama,Tuscaloosa,3200 block of 23rd St,0,1,N/A
1457327,23-Mar-18,New York,Cortland (county),N/A,0,1,N/A
1076129,22-Mar-18,Mississippi,Oxford,142 County Road 104,0,1,N/A
1073197,17-Mar-18,Illinois,Oreana,200 block of S View St,0,2,N/A
1073514,17-Mar-18,Arizona,Payson,910 S Beeline Hwy,0,1,N/A
1069051,13-Mar-18,Ohio,Cincinnati,200 block of Strader Avenue,0,1,N/A
1068912,13-Mar-18,California,Seaside,2200 Noche Buena St,0,1,N/A
1067995,12-Mar-18,Texas,Beaumont,1300 block of Loop Rd,0,1,N/A
1068067,12-Mar-18,Mississippi,Edwards,4553 MS 467,0,1,N/A
1067776,10-Mar-18,Alabama,Ozark,King Ave,0,2,N/A
1065742,9-Mar-18,Kentucky,Lexington,2000 Winchester Rd,0,1,N/A
1066263,8-Mar-18,Kansas,Lawrence,600 block of North St,0,1,N/A
1064500,7-Mar-18,Alabama,Birmingham,950 Springville Rd,1,2,N/A
1063215,5-Mar-18,Louisiana,New Orleans,5600 Lafaye St,0,1,N/A
1062304,4-Mar-18,Louisiana,Shreveport,3410 Jackson Street,0,1,N/A
1062487,2-Mar-18,Illinois,Rockford,N/A,0,1,N/A
1060225,28-Feb-18,Indiana,Evansville,Haven Dr,0,1,N/A
1059822,28-Feb-18,Texas,Corpus Christi,2700 block of Waldron Rd,0,1,N/A
1056451,22-Feb-18,Oklahoma,Tulsa,S 131st E Ave and E 31st St,0,1,N/A
1054120,17-Feb-18,Tennessee,Memphis,3456 Lamar Ave,0,1,N/A
1050882,16-Feb-18,Tennessee,Humboldt,N 18th St,0,1,N/A
1051458,16-Feb-18,Ohio,Canton,5600 block of Frank Ave NW,0,1,N/A
1051219,16-Feb-18,Louisiana,Shreveport,2400 block of Jones Mabry Rd,0,1,N/A
1051193,15-Feb-18,Texas,Arlington,4721 S Cooper St,0,1,N/A
1050245,14-Feb-18,Arkansas,Pearcy,400 block of Ryan Rd,0,1,N/A
1048842,13-Feb-18,Utah,Salt Lake City (West Valley City),3510  W Parkway Blvd,1,2,N/A
1048788,12-Feb-18,Alabama,Birmingham,5001 Sugar Ray Dr,0,2,N/A
1048573,12-Feb-18,Illinois,Chicago,5200 S Morgan St,0,2,N/A
1044811,7-Feb-18,Texas,San Marcos,Hutchinson St and Moon St,0,1,N/A
1043699,5-Feb-18,Illinois,Chicago,4600 S Ellis Ave,0,1,N/A
1043767,5-Feb-18,Michigan,Flint,5000 block of Highwood Dr,0,1,N/A
1046679,4-Feb-18,Texas,Texarkana,N/A,0,1,N/A
1040744,1-Feb-18,California,Los Angeles,1575 W 2nd St,0,2,N/A
1040546,31-Jan-18,Texas,Converse,103 Sixth Street,0,2,N/A
1039803,29-Jan-18,Nevada,Carson City,3400 block of Airport Rd,0,1,N/A
1037933,28-Jan-18,Kentucky,Louisville (Jeffersontown),4600 block of Saratoga Hills Rd,0,1,N/A
1038406,28-Jan-18,New Jersey,Jersey City,57 Dales Ave,0,1,N/A
1037384,27-Jan-18,Maine,Lewiston,N/A,0,1,N/A
1037925,27-Jan-18,Pennsylvania,Easton,50 block of S 14th St,0,1,N/A
1037214,27-Jan-18,New Jersey,Vineland,3400 block of E Oak Rd,0,1,N/A
1037595,27-Jan-18,Pennsylvania,Stoneboro,600 block of Anderson Rd,0,1,N/A
1036703,26-Jan-18,Utah,Sandy,100 W Palmer Way,0,1,N/A
1037042,26-Jan-18,Kentucky,Louisville,7000 block of Wildwood Cir,0,1,N/A
1039233,26-Jan-18,Mississippi,Natchez,109 N Temple Rd,0,1,N/A
1035696,25-Jan-18,Tennessee,Memphis,1308 Union Ave,0,1,N/A
1036561,25-Jan-18,Wisconsin,Livingston,W Co Rd E,0,1,N/A
1035694,24-Jan-18,Florida,Bartow,1150 E Davidson St,0,1,N/A
1032928,21-Jan-18,Texas,Corpus Christi,800 block of West Point Rd,0,1,N/A
1032185,20-Jan-18,West Virginia,Midway,473 Coal City Rd,0,1,N/A
1180029,17-Jan-18,Arkansas,Mountain Home,Johns Dr,0,1,N/A
1047320,15-Jan-18,Florida,Niceville,Friar Tuck Dr,0,1,N/A
1026993,14-Jan-18,North Carolina,Charlotte,2000 Block of Cairns Mill Ct,0,1,N/A
1026946,14-Jan-18,New York,Brooklyn,965 Hegeman St,0,1,N/A
1027598,14-Jan-18,Ohio,Dayton,500 block of Brightwood Ave,0,1,N/A
1027863,14-Jan-18,Arkansas,Little Rock,N/A,0,1,N/A
1070951,12-Jan-18,Wisconsin,Crawford (county),N/A,0,1,N/A
1026246,11-Jan-18,Florida,Longwood,Meadow Creek Cove,0,1,N/A
1022795,8-Jan-18,Colorado,Grand Junction,2800 block of Hill Ave,0,1,N/A
1022997,8-Jan-18,Illinois,Oregon,408 W Washington St,0,1,N/A
1023151,8-Jan-18,Louisiana,Shreveport,2619 Merwin Street,0,1,N/A
1022415,7-Jan-18,Virginia,Richmond,5700 block of Westover Village Drive,0,1,N/A
1022023,6-Jan-18,Florida,Daytona Beach,1228 Leon Ln,0,1,N/A
1021365,5-Jan-18,Texas,Houston,8125 Mills Rd,0,1,N/A
1018968,1-Jan-18,Mississippi,Jackson,Longwood Drive,0,1,N/A
1016829,29-Dec-17,Georgia,Atlanta,2727 Godby Rd,0,1,N/A
1015581,27-Dec-17,Alabama,Mobile,600 block of Halifax Dr,0,1,N/A
1012760,22-Dec-17,Missouri,Kansas City,1900 E 83rd Terrace,0,1,N/A
1012031,21-Dec-17,Pennsylvania,Chester,2100 block of W 9th St,0,1,N/A
1009865,18-Dec-17,Indiana,Hammond,6800 Carolina Ave,0,1,N/A
1008081,14-Dec-17,California,Fresno,1490 S Chestnut Ave,0,1,N/A
1007542,14-Dec-17,Missouri,Faucett,14000 block of SE 45th Rd,0,1,N/A
1007956,13-Dec-17,South Dakota,Scotland,42805 Maxwell Rd,0,1,N/A
1005950,11-Dec-17,Pennsylvania,Aliquippa,500 block of Independence Rd,0,1,N/A
1005517,10-Dec-17,Iowa,Iowa City,Prairie du Chien Rd NE and 320th St NE,0,1,N/A
1004682,9-Dec-17,Kentucky,Garrison,Bill Chain Rd,0,1,N/A
1005902,9-Dec-17,Louisiana,Plaquemine,N/A,0,1,N/A
1004276,7-Dec-17,Mississippi,Greenville,230 South Clay Street,0,1,N/A
1002886,7-Dec-17,New Jersey,Woodbine,Cape May Ave,0,1,N/A
1013474,6-Dec-17,Missouri,Independence,S Willis Ave and W Maple Ave,0,1,N/A
1001657,5-Dec-17,Virginia,Hampton,2500 block of Laguard Dr,0,1,N/A
1005526,5-Dec-17,Iowa,Nodaway,Denver Ave and 110th St,0,1,N/A
998416,28-Nov-17,Nebraska,Greenwood,N/A,0,1,N/A
998863,28-Nov-17,Texas,Houston,6300 block of Feather Creek Dr,0,1,N/A
997021,26-Nov-17,West Virginia,Saint Albans,132 Miracle Dr,0,1,N/A
994780,24-Nov-17,Tennessee,Memphis (Hickory Hill),3900 block of Germantown Road,0,1,N/A
993463,22-Nov-17,North Carolina,Woodleaf,2700 Block of Needmore Rd,0,1,N/A
993906,22-Nov-17,Georgia,Macon,Roy St,0,1,N/A
993061,21-Nov-17,Georgia,Macon,4006 Mercer University Dr,0,1,N/A
993516,21-Nov-17,Ohio,Cleveland,E 115th St,0,1,N/A
993029,21-Nov-17,Georgia,Augusta,2016 Central Ave,0,1,N/A
993777,20-Nov-17,West Virginia,Braxton (county),N/A,0,1,N/A
991700,19-Nov-17,Alabama,Birmingham,Gaywood Cir and Montclair Rd,0,1,N/A
990852,16-Nov-17,Iowa,West Des Moines,1551 Valley W Dr,0,1,N/A
988656,15-Nov-17,Missouri,Richwoods,N/A,0,1,N/A
987171,13-Nov-17,Arizona,Tolleson,S 99th Ave and W Lower Buckeye Rd,0,1,N/A
987507,12-Nov-17,Idaho,Roberts,Bassett Road,0,2,N/A
986687,12-Nov-17,Georgia,Atlanta,1944  Piedmont Cir NE,0,2,N/A
988856,11-Nov-17,Wisconsin,La Crosse (Lacrosse),3749 Mormon Coulee Rd,0,1,N/A
984668,9-Nov-17,Georgia,Atlanta,6015 Feldwood Rd,0,2,N/A
984314,9-Nov-17,Oregon,Beaverton (Aloha),21500 block of SW Peggy Ct,0,1,N/A
983143,7-Nov-17,Tennessee,Knoxville,Montvue and West Town Way,0,1,N/A
983058,5-Nov-17,West Virginia,Fairmont,Guffy St,0,1,N/A
979619,3-Nov-17,Michigan,Lansing,626 Marshall St,0,1,N/A
980255,3-Nov-17,Ohio,Columbus,1600 block of Walsh Ave,0,1,N/A
977631,30-Oct-17,Colorado,Longmont,100 block of Sunset St,0,1,N/A
975476,29-Oct-17,Florida,Cocoa,600 block of S Ridgewood Dr,0,1,N/A
975839,28-Oct-17,New York,Utica,1400 block of Seymour Ave,0,1,N/A
976206,28-Oct-17,Minnesota,Fisher,N/A,0,1,N/A
973031,26-Oct-17,Illinois,Chicago,7900 S May St,0,1,N/A
973387,25-Oct-17,Wisconsin,Sheboygan (county),N/A,0,1,N/A
973026,25-Oct-17,Illinois,Chicago,7700 S Peoria St,0,1,N/A
967327,23-Oct-17,Utah,Saint George,Rome Dr,0,1,N/A
966557,22-Oct-17,North Carolina,Denver,7600 block of Campground Rd,0,1,N/A
966018,22-Oct-17,Tennessee,Springfield,3555 Tom Austin Blvd,0,1,N/A
967169,22-Oct-17,Oklahoma,Enid,400 block of S Buchanan St,0,1,N/A
965211,21-Oct-17,Maryland,Elkridge,6400 block of Greenfield Rd,0,1,N/A
1561857,21-Oct-17,Wisconsin,St Croix (county),N/A,0,1,N/A
962965,18-Oct-17,Tennessee,Memphis,Rose Creek Cove,0,1,N/A
963437,18-Oct-17,Mississippi,Pontotoc,Rental St,0,1,N/A
963868,18-Oct-17,Utah,Summit (county),N/A,0,1,N/A
962240,17-Oct-17,Texas,Houston,8000 block of Boone St,0,1,N/A
961721,16-Oct-17,Mississippi,Mccomb,Howe Street,0,1,N/A
960267,15-Oct-17,Minnesota,Trimont,N/A,0,1,N/A
958796,14-Oct-17,Arkansas,Blytheville,1100 block of Willow Street,0,1,N/A
958635,13-Oct-17,Tennessee,Nashville,1600 block of Hillside Ave,0,1,N/A
957171,11-Oct-17,Tennessee,Sevierville,Nichols St,0,1,N/A
957001,11-Oct-17,Florida,Lehigh Acres,1200 Block of Damen St,0,1,N/A
957143,11-Oct-17,Wisconsin,Milwaukee,1500 block of S Pearl St,0,1,N/A
956456,9-Oct-17,Delaware,New Castle,50 block of Briarcliff Dr,0,1,N/A
955156,7-Oct-17,Illinois,Bloomington,1400 block of N Lee St,0,1,N/A
956618,7-Oct-17,New Mexico,Las Cruces,9200 block of El Centro Blvd,0,1,N/A
952432,4-Oct-17,Tennessee,Cookeville,Southmeade Dr and Burgess Falls Rd,0,1,N/A
949669,1-Oct-17,Michigan,Grass Lake,200 block of Grass Lake Rd,0,1,N/A
950685,1-Oct-17,Michigan,White Lake,6200 block of Grass Lake Rd,0,1,N/A
949007,30-Sep-17,Mississippi,Horn Lake,Longwood Cove,1,1,N/A
945969,30-Sep-17,Florida,Deltona,Shingler Terrace,0,1,N/A
945884,29-Sep-17,Connecticut,Stamford,Bedford St,0,1,N/A
941021,23-Sep-17,Minnesota,Douglas (county),N/A,0,1,N/A
940299,22-Sep-17,North Carolina,Raleigh,5900 block of Farmwell Rd,0,1,N/A
939963,22-Sep-17,North Carolina,Falkland,S Main St and NC 43,0,1,N/A
939825,22-Sep-17,Florida,Umatilla,19200 CR 250,0,1,N/A
939771,21-Sep-17,Idaho,Weiser,N/A,0,1,N/A
935725,17-Sep-17,Georgia,Macon,N/A,0,1,N/A
934594,16-Sep-17,Texas,Hull,FM 770,0,1,N/A
934839,16-Sep-17,North Carolina,Durham,2111 Ashe St,0,1,N/A
936340,15-Sep-17,Mississippi,Magnolia,6121 Magnolia Progress Rd,0,1,N/A
931976,12-Sep-17,Washington,Everett,1800 block of 13th St,0,1,N/A
934374,10-Sep-17,Missouri,Bragg City,2nd St,0,1,N/A
932087,9-Sep-17,Kansas,Lawrence,25687 Alexander Road,0,1,N/A
930854,8-Sep-17,Mississippi,Greenville,1100 block of Wanda Dr,0,1,N/A
927197,4-Sep-17,Pennsylvania,Pittsburgh,825 Freeport Rd,0,1,N/A
926732,4-Sep-17,Mississippi,Gulfport,Hwy 49,0,1,N/A
926085,2-Sep-17,Louisiana,Saint Martinville (Parks),5300 block of Bridge Street Hwy,0,1,N/A
927235,2-Sep-17,Colorado,Aurora (Centennial),E Dorado Ave and S Malaya Ct,0,1,N/A
925610,1-Sep-17,Mississippi,Tupelo,508 Lumpkin Ave,0,1,N/A
925335,1-Sep-17,South Carolina,North Charleston,1087 E Montague Ave,0,1,N/A
924986,1-Sep-17,Georgia,Atlanta (Chamblee),2901 Clairmont Rd NE,0,1,N/A
924603,31-Aug-17,Florida,Jacksonville,12000 Block of McCormick Rd,0,1,N/A
923114,26-Aug-17,Ohio,Middletown,710 Kensington Ct,0,1,N/A
920645,25-Aug-17,Georgia,Savannah,800 block of W. 35th Street,0,1,N/A
920624,25-Aug-17,Missouri,Springfield,2100 block of N Nettleton Ave,0,1,N/A
